objectid,region_id,region_name,district_id,district_name,countryside_id,countryside_name,countryside_id_cadastre,countryside_name_cadastre,countryside_id_soato,countryside_name_soato,shape_Length,shape_Area,tin,sector
7100,1733,Xorazm viloyati,1733:221,Tuproqqa’la tumani,1733:221:013,Tuproqqal’a maskani MFY,1733221013,Tuproqqal’a maskani MFY,0,,173801,1370882874,0,0
7101,1733,Xorazm viloyati,1733:221,Tuproqqa’la tumani,1733:221:014,Hazorasp MFY,1733221014,Hazorasp MFY,9540,HAZORASP,130093,732679744,205234356,2
7102,1733,Xorazm viloyati,1733:221,Tuproqqa’la tumani,1733:221:016,Yangi zamin MFY,1733221016,Yangi zamin MFY,15580,YANGI ZAMIN,19696,16786112,207336741,1
7103,1733,Xorazm viloyati,1733:221,Tuproqqa’la tumani,1733:221:017,Nurobod MFY,1733221017,Nurobod MFY,15582,NUROBOD,24611,20308179,207336608,1
7104,1733,Xorazm viloyati,1733:221,Tuproqqa’la tumani,1733:221:009,Nukus maskani MFY,1733221009,Nukus maskani MFY,9547,NUKUS MASKANI,227428,941990236,305529530,4
7105,1733,Xorazm viloyati,1733:221,Tuproqqa’la tumani,1733:221:015,Sharlauq MFY,1733221015,Sharlauq MFY,9539,SHARLAUK,50079,45955778,202643364,2
7106,1733,Xorazm viloyati,1733:230,Shovot tumani,1733:230:043,Ostona MFY,1733230043,Ostona MFY,0,,39411,33832623,0,0
7107,1733,Xorazm viloyati,1733:226,Xiva tumani,1733:226:002,Dashyoq MFY,1733226002,Dashyoq MFY,8614,DASHYAQ,28716,26498343,202600551,1
7108,1733,Xorazm viloyati,1733:226,Xiva tumani,1733:226:004,Bo‘ston MFY,1733226004,Bo‘ston MFY,8616,BOSTON,19716,16931101,303534377,1
7109,1733,Xorazm viloyati,1733:226,Xiva tumani,1733:226:003,Gulshan MFY,1733226003,Gulshan MFY,8618,GULSHAN,9322,4139819,204104114,1
7110,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:014,Bog‘iston MFY,1733204014,Bog‘iston MFY,8316,BOGʻISTON,13679,7602826,207226214,2
7111,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:015,Dehqonobod MFY,1733204015,Dehqonobod MFY,8321,DEHQONOBOD,15259,6302249,207225895,2
7112,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:013,Qorabog‘ MFY,1733204013,Qorabog‘ MFY,8303,QORABOGʻ,20740,12798960,207226292,1
7113,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:016,Uzumzor MFY,1733204016,Uzumzor MFY,8315,UZUMZOR,12243,5957219,207093302,2
7114,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:017,Hunarmand MFY,1733204017,Hunarmand MFY,8314,HUNARMAND,17331,7405575,207226048,2
7115,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:002,Yuksalish MFY,1733204002,Yuksalish MFY,8309,YUKSALISH,21102,10318763,207226428,1
7116,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:018,O‘zgarish MFY,1733204018,O‘zgarish MFY,8320,OʻZGARISH,29809,24126240,207225911,2
7117,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:035,Sohibkor MFY,1733204035,Sohibkor MFY,8338,SOHIBKOR,12875,7618804,207227552,4
7118,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:012,Paxtaobod MFY,1733204012,Paxtaobod MFY,8311,PAXTAOBOD,20003,9247233,207226300,1
7119,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:001,Ustalar MFY,1733204001,Ustalar MFY,8312,USTALAR,15283,7697065,207226349,1
7120,1733,Xorazm viloyati,1733:204,Bog‘ot tumani,1733:204:021,Qipchoq MFY,1733204021,Qipchoq MFY,8318,QIPCHOQ,46484,54377600,207226790,2
7121,1733,Xorazm viloyati,1733:220,Hazorasp tumani,1733:220:007,G‘ofur G'ulom MFY,1733220007,G‘ofur G'ulom MFY,8510,GʻOFUR GʻULOM,9507,3172234,205549454,1
7122,1733,Xorazm viloyati,1733:220,Hazorasp tumani,1733:220:017,Bog‘i eram MFY,1733220017,Bog‘i eram MFY,8533,BOGʻIERAM,34088,20538102,204354270,2
7123,1733,Xorazm viloyati,1733:220,Hazorasp tumani,1733:220:022,Sanoat MFY,1733220022,Sanoat MFY,8532,SANOAT,17529,8060831,206628434,2
7124,1733,Xorazm viloyati,1733:220,Hazorasp tumani,1733:220:006,Shovot MFY,1733220006,Shovot MFY,8509,SHOVOT,8533,3010136,204354191,1
7125,1733,Xorazm viloyati,1733:220,Hazorasp tumani,1733:220:041,Bog‘urog‘lar MFY,1733220041,Bog‘urog‘lar MFY,9831,BOGʻIROGʻLAR,40749,54353477,305579683,4
7126,1733,Xorazm viloyati,1733:220,Hazorasp tumani,1733:220:045,Barkamol avlod MFY,1733220045,Barkamol avlod MFY,15858,BARKAMOL AVLOD,47075,102230916,309437359,1
7127,1733,Xorazm viloyati,1733:220,Hazorasp tumani,1733:220:020,Mustaqillik MFY,1733220020,Mustaqillik MFY,8530,MUSTAQILLIK,38142,39606044,204354231,2
7128,1733,Xorazm viloyati,1733:212,Qo‘shko‘pir tumani,1733:212:046,Bekobod MFY,1733212046,Bekobod MFY,8443,BEKOBOD,25510,22271381,207250344,4
7129,1733,Xorazm viloyati,1733:212,Qo‘shko‘pir tumani,1733:212:044,Mehnatobod MFY,1733212044,Mehnatobod MFY,8437,MEHNATOBOD,16290,10181016,207250669,4
7130,1733,Xorazm viloyati,1733:212,Qo‘shko‘pir tumani,1733:212:045,Paxtakor MFY,1733212045,Paxtakor MFY,8438,PAXTAKOR,13702,9874682,207228377,4
7131,1708,Jizzax viloyati,1708:237,Yangiobod tumani,1708:237:007,Sarimich MFY,1708237007,Sarimich MFY,0,,89873,222961606,0,0
7132,1726,Toshkent shahar,1726:294,Chilonzor tumani,1726:294:013,Sharq tongi MFY,1726294013,Sharq tongi MFY,9346,SHARQ TONGI,4064,594022,202429099,1
7133,1733,Xorazm viloyati,1733:406,Xiva shahri,1733:406:022,Raxmatjon Qurbonov MFY,1733406022,Raxmatjon Qurbonov MFY,0,,9698,4901096,0,0
7134,1718,Samarqand viloyati,1718:215,Kattaqoʼrgʼon tumani,1718:215:043,Shoʼrak MFY,1718215043,Shoʼrak MFY,0,,13927,6136882,0,0
7135,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:008,Bog'ishamol MFY,1712234008,Bog'ishamol MFY,3107,BOGʻISHAMOL,16088,7319357,207213468,3
7136,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:033,Talqoq MFY,1712234033,Talqoq MFY,3122,TALQOQ,9296,3381237,203569770,4
7137,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:032,Sardoba MFY,1712234032,Sardoba MFY,3095,SARDOBA ,49433,66728080,203569992,1
7138,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:009,Buyuk ipak yoʼli MFY,1712234009,Buyuk ipak yoʼli MFY,0,,11259,3696399,0,0
7139,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:010,Varq MFY,1712234010,Varq MFY,3115,VARQ,14679,5961502,203569748,4
7140,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:043,Yangiobod MFY,1712234043,Yangiobod MFY,3105,YANGIOBOD,14139,9343975,203569921,2
7141,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:035,Uyrot MFY,1712234035,Uyrot MFY,3101,UYROT,14087,6365807,203569914,2
7142,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:002,Аyronchi MFY,1712234002,Аyronchi MFY,0,,11174,4074350,0,0
7143,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:037,Xonchorbog' MFY,1712234037,Xonchorbog' MFY,3102,XONCHORBOGʻ,37916,36056816,203569945,2
7144,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:025,Malik MFY,1712234025,Malik MFY,3093,MALIK,88315,217710461,203569977,1
7145,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:012,Degaron MFY,1712234012,Degaron MFY,3087,DEGARON,19696,16368484,203569960,1
7146,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:031,Paxlavon MFY,1712234031,Paxlavon MFY,3094,PAXLAVON,17458,11291424,203569834,1
7147,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:039,Xazora MFY,1712234039,Xazora MFY,3096,HAZORA,34625,19099857,203569953,1
7148,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:004,Аllon MFY,1712234004,Аllon MFY,0,,56939,39672320,0,0
7149,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:014,Yangi varq MFY,1712234014,Yangi varq MFY,15764,YANGI VARQ,44928,46712653,308784048,4
7150,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:021,Katta machit MFY,1712234021,Katta machit MFY,3119,KATTA MACHIT,20714,9996506,203569787,4
7151,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:041,Yangi ariq MFY,1712234041,Yangi ariq MFY,3125,YANGI ARIQ,230532,834803388,203569731,4
7152,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:006,Аrg'un MFY,1712234006,Аrg'un MFY,0,,8601,2404698,0,0
7153,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:017,Jaloyir MFY,1712234017,Jaloyir MFY,3104,JALOYIR,36597,17077618,203569842,2
7154,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:022,Kumushkon MFY,1712234022,Kumushkon MFY,3090,KUMUSHKON,24211,25810430,207232168,1
7155,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:015,Do'rman MFY,1712234015,Do'rman MFY,3088,DOʻRMAN,15840,8195071,203569881,1
7156,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:001,Аzamat MFY,1712234001,Аzamat MFY,0,,14427,7175286,0,0
7157,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:027,Navro'z MFY,1712234027,Navro'z MFY,3111,NAVROʻZ,16294,11038519,203569794,3
7158,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:028,Narpay MFY,1712234028,Narpay MFY,3110,NARPAY,21045,9225636,203569810,3
7159,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:030,Paxtaobod MFY,1712234030,Paxtaobod MFY,3112,PAXTAOBOD,25245,18672184,203569803,3
7160,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:042,Yangi hayot MFY,1712234042,Yangi hayot MFY,0,,30645,27376376,0,0
7161,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:007,Beshkent MFY,1712234007,Beshkent MFY,10888,BESHKENT,7540,1949712,202813279,4
7162,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:024,Ko'xna qo'rg'on MFY,1712234024,Ko'xna qo'rg'on MFY,3120,KOʻXNA QOʻRGʻON,11998,5540279,202813223,4
7163,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:019,Ziyokor MFY,1712234019,Ziyokor MFY,3117,ZIYOKOR,7963,2129893,202813247,4
7164,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:013,Dehqon MFY,1712234013,Dehqon MFY,3108,DEHQON,5467,948408,202813144,3
7165,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:026,Mir Said Baxrom MFY,1712234026,Mir Said Baxrom MFY,3121,MIRSAID BAXROM,5667,1277773,202813294,4
7166,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:003,А.Navoiy MFY,1712234003,А.Navoiy MFY,0,,4559,881224,0,0
7167,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:038,Xo'ja Xisrav MFY,1712234038,Xo'ja Xisrav MFY,3124,XOʻJA XISRAV,5791,1118829,202813151,4
7168,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:036,Farxod MFY,1712234036,Farxod MFY,3123,FARHOD,3327,570733,202813254,4
7169,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:029,Nurafshon MFY,1712234029,Nurafshon MFY,3100,NURAFSHON,36694,23437518,203569866,2
7170,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:023,Qaxramon MFY,1712234023,Qaxramon MFY,3092,QAHRAMON,39949,44569849,203569898,1
7171,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:040,Shibzon MFY,1712234040,Shibzon MFY,3103,SHIBZON,60968,52513786,203569827,2
7172,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:005,Аrabxona MFY,1712234005,Аrabxona MFY,0,,41407,22227760,0,0
7173,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:034,O'zbekiston MFY,1712234034,O'zbekiston MFY,10932,OʻZBEKISTON,11256,8003122,305468275,3
7174,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:011,Gulobod MFY,1712234011,Gulobod MFY,3116,GULOBOD,7762,1909524,202813286,4
7175,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:020,Kalovot MFY,1712234020,Kalovot MFY,3118,KALOVOT,43638,34693241,203569755,4
7176,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:016,Do'stlik MFY,1712234016,Do'stlik MFY,3089,DOʻSTLIK,36986,29088576,203570004,1
7177,1712,Navoiy viloyati,1712:234,Karmana tumani,1712:234:018,Zarafshon MFY,1712234018,Zarafshon MFY,15770,ZARAFSHON,8665,2292377,308805351,4
7178,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:006,Arabxona MFY,1712230006,Arabxona MFY,3045,ARABXONA,17008,12164707,302757227,1
7179,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:010,Kuhron MFY,1712230010,Kuhron MFY,3049,KOʻHRON,12202,8523376,203942704,1
7180,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:012,Beshrabot MFY,1712230012,Beshrabot MFY,3046,BESHRABOT,12459,5295469,203056341,1
7181,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:009,Kelachi MFY,1712230009,Kelachi MFY,3047,KELACHI,13916,5962281,206947719,1
7182,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:011,Yangi Obod MFY,1712230011,Yangi Obod MFY,3056,YANGI OBOD,18815,12132431,203032482,1
7183,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:007,Yuqori Beshrabot MFY,1712230007,Yuqori Beshrabot MFY,3054,YUQORI BESHRABOT,23589,25766032,203030493,1
7184,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:024,Qalqon ota MFY,1712230024,Qalqon ota MFY,3069,QALQON OTA,11125,4325468,203070745,3
7185,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:026,Toshrabot MFY,1712230026,Toshrabot MFY,3074,TOSHRABOT,16526,8058909,203904267,3
7186,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:027,Halovattepa MFY,1712230027,Halovattepa MFY,3076,XALOVAT-TEPA,20257,12615476,203032499,3
7187,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:028,Mexnat MFY,1712230028,Mexnat MFY,3072,MEHNAT,26839,17810564,203924069,3
7188,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:029,Uch tut MFY,1712230029,Uch tut MFY,3075,UCH TUT,18492,13739066,203049610,3
7189,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:030,Yosh kuch MFY,1712230030,Yosh kuch MFY,3068,YOSH KUCH,17960,12503201,203047566,3
7190,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:016,Saroy MFY,1712230016,Saroy MFY,3064,SAROY,35912,28769295,202027536,2
7191,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:015,Arabsaroy MFY,1712230015,Arabsaroy MFY,3057,ARABSAROY,13352,7924182,203030446,2
7192,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:013,Karvon MFY,1712230013,Karvon MFY,15592,KARVON,20584,14300087,202027544,2
7193,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:014,Sovungar MFY,1712230014,Sovungar MFY,3065,SOVUNGAR,17336,6612648,203030422,2
7194,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:040,Yangiyoʻl MFY,1712230040,Yangiyoʻl MFY,0,,21264,13311203,0,0
7195,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:041,Paxtakor MFY,1712230041,Paxtakor MFY,3083,PAXTAKOR,23988,22449849,203037831,4
7196,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:039,Qorovultepa MFY,1712230039,Qorovultepa MFY,3081,QOROVULTEPA,38310,29325885,203030533,4
7197,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:022,Chorvoqguzar MFY,1712230022,Chorvoqguzar MFY,3067,CHORVOQGUZAR,18304,13572579,203021805,2
7198,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:021,Sarbozor MFY,1712230021,Sarbozor MFY,3063,SARBOZOR,16958,14146623,203948275,2
7199,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:038,Gʻujbogʻtepa MFY,1712230038,Gʻujbogʻtepa MFY,3080,GʻUJBOGʻTEPA,23192,13560080,203909379,4
7200,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:037,Oʻzbekiston MFY,1712230037,Oʻzbekiston MFY,3084,OʻZBEKISTON,25985,11307854,203030501,4
7201,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:036,Navbaxor MFY,1712230036,Navbaxor MFY,3082,NAVBAHOR,28962,19135177,203030461,4
7202,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:035,Burqut MFY,1712230035,Burqut MFY,3079,BURQUT,24138,14216532,203030454,4
7203,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:031,Qiziltepa MFY,1712230031,Qiziltepa MFY,3071,QIZILTEPA,22005,14943487,203030407,3
7204,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:032,Yangi kuch MFY,1712230032,Yangi kuch MFY,3078,YANGI-KUCH,40876,27179262,203030414,3
7205,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:033,Qizilrabot MFY,1712230033,Qizilrabot MFY,3070,QIZILRABOT,16334,11241337,203030399,3
7206,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:001,Qiziloy MFY,1712230001,Qiziloy MFY,3050,QIZILOY,35435,31525086,203043216,1
7207,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:004,Qorajon MFY,1712230004,Qorajon MFY,3051,QORAJON,24884,31750999,203043248,1
7208,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:003,Yangi xayot MFY,1712230003,Yangi xayot MFY,3055,YANGI HAYOT,17209,9338797,203907223,1
7209,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:002,Keskanterak MFY,1712230002,Keskanterak MFY,3048,KESKANTERAK,21373,14349469,203043224,1
7210,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:025,M.Ulugʻbek MFY,1712230025,M.Ulugʻbek MFY,0,,261596,1787753631,0,0
7211,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:005,Guliston MFY,1712230005,Guliston MFY,3052,GULISTON,56970,95066364,203043231,1
7212,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:034,Yaltirabot MFY,1712230034,Yaltirabot MFY,3077,YALTIRABOT,30668,25197576,203904274,3
7213,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:018,Vomitan MFY,1712230018,Vomitan MFY,3059,VOMITAN,51918,81107892,203030439,2
7214,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:020,Dul-dul MFY,1712230020,Dul-dul MFY,3060,DUL-DUL,26549,14638149,202164454,2
7215,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:017,Xashman MFY,1712230017,Xashman MFY,3066,XASHMAN,22911,13274620,203030540,2
7216,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:019,Armijon MFY,1712230019,Armijon MFY,3058,ARMIJON,18251,11390102,203030485,2
7217,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:008,Oq oltin MFY,1712230008,Oq oltin MFY,3053,OQ OLTIN,21160,17638174,203909386,1
7218,1712,Navoiy viloyati,1712:230,Navbaxor tumani,1712:230:023,Navkar MFY,1712230023,Navkar MFY,3062,NAVKAR,32511,22314180,203054226,2
7219,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:025,G'alaba_MFY,1712401025,G'alaba_MFY,0,,3347,497630,0,0
7220,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:008,Yangiobod MFY,1712401008,Yangiobod MFY,3256,YANGIOBOD,3491,556145,202906067,1
7221,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:011,Ishonch MFY,1712401011,Ishonch MFY,3258,ISHONCH,3567,506972,202906154,2
7222,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:012,Chinor MFY,1712401012,Chinor MFY,3260,CHINOR,2836,388963,202906161,2
7223,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:016,Turon MFY,1712401016,Turon MFY,10632,TURON,3025,433146,202822917,2
7224,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:027,Zarafshon MFY,1712401027,Zarafshon MFY,3272,ZARAFSHON,4994,799479,202906050,4
7225,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:014,Mustaqillik MFY,1712401014,Mustaqillik MFY,10631,MUSTAQILLIK,2420,322181,202906146,2
7226,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:015,Gulzor MFY,1712401015,Gulzor MFY,10630,GULZOR,2604,321792,202822892,2
7227,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:029,Orzu MFY,1712401029,Orzu MFY,9942,ORZU,3073,487795,202822924,4
7228,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:020,Oltin vodiy MFY,1712401020,Oltin vodiy MFY,9477,OLTIN VODIY,3907,679828,202906122,3
7229,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:019,Do'stlik MFY,1712401019,Do'stlik MFY,0,,4902,889539,0,0
7230,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:031,Umid MFY,1712401031,Umid MFY,3275,UMID,2792,349988,202906082,4
7231,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:030,Muruvvat MFY,1712401030,Muruvvat MFY,3273,MURUVVAT,4343,820827,202906074,4
7232,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:024,Baxor MFY,1712401024,Baxor MFY,3270,BAHOR,3053,316901,202906099,4
7233,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:001,Janubiy MFY,1712401001,Janubiy MFY,3249,JANUBIY,5854,1063728,202906035,1
7234,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:034,Yangi xayot MFY,1712401034,Yangi xayot MFY,0,,3531,790770,0,0
7235,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:006,Guliston MFy,1712401006,Guliston MFy,3248,GULISTON,6257,917859,202906011,1
7236,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:032,Taraqqiyot MFY,1712401032,Taraqqiyot MFY,15774,TARAQQIYOT,7676,1886365,308820990,1
7237,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:004,Xayot MFY,1712401004,Xayot MFY,3254,HAYOT,13614,4112609,202906004,1
7238,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:018,Xumo MFY,1712401018,Xumo MFY,9475,XUMO,3142,444429,202906107,3
7239,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:026,O'zbekiston MFY,1712401026,O'zbekiston MFY,3274,OʻZBEKISTON,3735,850779,202822884,4
7240,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:017,Matonat MFY,1712401017,Matonat MFY,9478,MATONAT,3466,392774,202906139,3
7241,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:002,Lochin MFY,1712401002,Lochin MFY,3251,LOCHIN,2481,369948,202822877,1
7242,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:021,Xoncharbog' MFY,1712401021,Xoncharbog' MFY,9480,XONCHARBOGʻ,8214,3214049,204062674,3
7243,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:023,Yoshlik MFY,1712401023,Yoshlik MFY,9481,YOSHLIK,20734,15090248,203569906,3
7244,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:022,Meʼmor MFY,1712401022,Meʼmor MFY,0,,3247,578509,0,0
7245,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:033,Farovon MFY,1712401033,Farovon MFY,0,,5715,1421020,0,0
7246,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:035,Ziyokor MFY,1712401035,Ziyokor MFY,15775,ZIYOKOR,3040,520223,308821104,4
7247,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:036,Maʼrifat MFY,1712401036,Maʼrifat MFY,0,,2190,238232,0,0
7248,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:009,Istiqlol MFY,1712401009,Istiqlol MFY,3250,ISTIQLOL,8955,1434982,202822964,1
7249,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:028,Tinchlik MFY,1712401028,Tinchlik MFY,9941,TINCHLIK,37239,30124348,202906185,4
7250,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:007,Bunyodkor MFY,1712401007,Bunyodkor MFY,3247,BUNYODKOR,18642,10213980,202906043,1
7251,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:005,Binokor MFY,1712401005,Binokor MFY,3246,BINOKOR,11360,3682448,202906028,1
7252,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:003,Yangiariq MFY,1712401003,Yangiariq MFY,3255,YANGIARIQ,7122,1265076,202822900,1
7253,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:013,Kimyogar MFY,1712401013,Kimyogar MFY,3259,KIMYOGAR,20253,16452394,202906178,2
7254,1712,Navoiy viloyati,1712:401,Navoiy shahar,1712:401:010,Vatan MFY,1712401010,Vatan MFY,3257,VATAN,4863,877073,202822956,2
7255,1712,Navoiy viloyati,1712:251,Xatirchi tumani,1712:251:044,Oq-oltin MFY,1712251044,Oq-oltin MFY,3221,OQ-OLTIN,27946,20796837,202782714,3
7256,1712,Navoiy viloyati,1712:251,Xatirchi tumani,1712:251:045,Olmazor MFY,1712251045,Olmazor MFY,3222,OLMAZOR,31887,26053351,203654326,3
7257,1712,Navoiy viloyati,1712:251,Xatirchi tumani,1712:251:047,Fidokor MFY,1712251047,Fidokor MFY,3224,FIDOKOR,15006,7016547,203459038,3
7258,1712,Navoiy viloyati,1712:251,Xatirchi tumani,1712:251:035,Bunyodkor MFY,1712251035,Bunyodkor MFY,3212,BUNYODKOR,16684,11574982,203639754,3
