objectid,region_name,countryside_name,parent_code,district_name,district_id,countryside_id_main,shape_Length,shape_Area,name_standardized_main,tin,name,countryside_id_new,sector,name_standardized_new,name_match
4522,Samarqand viloyati,Tegirmonovul MFY,1718,Qo`shrabot tumani,1718216,1718216040.0,62046.6734816383,70637531.1103172,tegirmonovul mfy,203091134.0,TEGIRMONOVUL,10649.0,4.0,tegirmonovul,tegirmonovul mfy
4523,Samarqand viloyati,Doʻstlik MFY,1718,Qo`shrabot tumani,1718216,1718216037.0,84924.9032635185,95175460.60308684,dostlik mfy,,,,,,
4524,Samarqand viloyati,Boypoʻrishli MFY,1718,Qo`shrabot tumani,1718216,1718216035.0,63769.0287841833,67940470.53138064,boyporishli mfy,203411328.0,BOYPOʻRISHLI,10651.0,4.0,boyporishli,boyporishli mfy
4525,Samarqand viloyati,Pichot MFY,1718,Qo`shrabot tumani,1718216,1718216043.0,35095.3535810117,23737628.858624183,pichot mfy,,,,,,
4526,Samarqand viloyati,Oʻrtasoy MFY,1718,Qo`shrabot tumani,1718216,1718216021.0,80010.0653589844,187166371.1986432,ortasoy mfy,,,,,,
4527,Samarqand viloyati,Urganji MFY,1718,Qo`shrabot tumani,1718216,1718216017.0,27812.9432800419,16386339.682616323,urganji mfy,,,,,,
4528,Samarqand viloyati,Yangi qishloq MFY,1718,Qo`shrabot tumani,1718216,1718216019.0,56690.4260295694,166601210.30182463,yangi qishloq mfy,203091054.0,YANGIQISHLOQ,9865.0,2.0,yangiqishloq,yangi qishloq mfy
4529,Samarqand viloyati,Katta oqmachit MFY,1718,Qo`shrabot tumani,1718216,1718216012.0,41175.20746612,38227991.11725816,katta oqmachit mfy,206965507.0,KATTA OQMACHIT,9858.0,2.0,katta oqmachit,katta oqmachit mfy
4530,Samarqand viloyati,Qoʻshtamgʻoli MFY,1718,Qo`shrabot tumani,1718216,1718216013.0,34448.6497849408,58103527.10253912,qoshtamgoli mfy,,,,,,
4531,Samarqand viloyati,Chinoq MFY,1718,Qo`shrabot tumani,1718216,1718216031.0,28268.4555397184,43113833.879927866,chinoq mfy,,,,,,
4532,Samarqand viloyati,Xonnazar MFY,1718,Qo`shrabot tumani,1718216,1718216007.0,24820.6979752885,16536354.14663892,honnazar mfy,203091047.0,XONNAZAR,4362.0,1.0,honnazar,honnazar mfy
4533,Samarqand viloyati,Shova MFY,1718,Qo`shrabot tumani,1718216,1718216029.0,24633.684647454,18115590.24606661,shova mfy,,,,,,
4534,Samarqand viloyati,Minishkor MFY,1718,Qo`shrabot tumani,1718216,1718216030.0,54854.1095935228,132495298.44910662,minishkor mfy,203091158.0,MINISHKOR,10684.0,3.0,minishkor,minishkor mfy
4535,Samarqand viloyati,Toz MFY,1718,Qo`shrabot tumani,1718216,1718216022.0,54083.3486890541,108392501.55530526,toz mfy,,,,,,
4536,Samarqand viloyati,Kuvkalla MFY,1718,Qo`shrabot tumani,1718216,1718216004.0,60194.7841130807,87811293.55989988,kuvkalla mfy,,,,,,
4537,Samarqand viloyati,Jonbuloq MFY,1718,Qo`shrabot tumani,1718216,1718216014.0,100510.1518524201,343114363.25797486,jonbuloq mfy,203091197.0,JONBULOQ,9866.0,2.0,jonbuloq,jonbuloq mfy
4538,Samarqand viloyati,Qoʻrgʻon MFY,1718,Qo`shrabot tumani,1718216,1718216005.0,33322.649446273,25717385.51363126,qorgon mfy,,,,,,
4539,Samarqand viloyati,Namuna MFY,1718,Qo`shrabot tumani,1718216,1718216044.0,19481.6169821834,7321201.641193879,namuna mfy,,,,,,
4540,Samarqand viloyati,Soxibkor MFY,1718,Qo`shrabot tumani,1718216,1718216032.0,26957.873886897,38763125.76315861,sohibkor mfy,306063083.0,SOHIBKOR,10683.0,3.0,sohibkor,sohibkor mfy
4541,Samarqand viloyati,Tinchlik MFY,1718,Qo`shrabot tumani,1718216,1718216045.0,31869.4154851453,38449266.399133705,tinchlik mfy,307837874.0,TINCHLIK,15682.0,4.0,tinchlik,tinchlik mfy
4542,Samarqand viloyati,Yangiobod MFY,1718,Qo`shrabot tumani,1718216,1718216033.0,39547.3460390313,55804603.80810548,yangiobod mfy,307817306.0,YANGIOBOD,15681.0,3.0,yangiobod,yangiobod mfy
4543,Samarqand viloyati,Sorigul MFY,1718,Qo`shrabot tumani,1718216,1718216020.0,56604.6674874519,67035083.152225226,sorigul mfy,,,,,,
4544,Samarqand viloyati,Zarmitan MFY,1718,Qo`shrabot tumani,1718216,1718216010.0,21475.0433380276,18059841.665488586,zarmitan mfy,306114145.0,ZARMITAN,10094.0,1.0,zarmitan,zarmitan mfy
4545,Samarqand viloyati,Yangi Xayot MFY,1718,Samarqand shahar,1718401,1718401041.0,7087.3007227485,1165473.882040373,yangi hayot mfy,202643926.0,YANGI HAYOT,5001.0,1.0,yangi hayot,yangi hayot mfy
4546,Samarqand viloyati,Soʻzangaron MFY,1718,Samarqand shahar,1718401,1718401091.0,4852.2661197404,517569.2478966736,sozangaron mfy,,,,,,
4547,Samarqand viloyati,Chashma MFY,1718,Samarqand shahar,1718401,1718401105.0,2774.561947846,371372.8505972417,chashma mfy,,,,,,
4548,Samarqand viloyati,Goʻri Amir MFY,1718,Samarqand shahar,1718401,1718401058.0,2776.4444130389,415858.9936742109,gori amir mfy,,,,,,
4549,Samarqand viloyati,Bogʻi Mirzo MFY,1718,Samarqand shahar,1718401,1718401049.0,4897.4150514162,854349.1373206279,bogi mirzo mfy,,,,,,
4550,Samarqand viloyati,Bogi Temur MFY,1718,Samarqand shahar,1718401,1718401007.0,3939.3266788773,991772.7145238982,bogi temur mfy,202704595.0,BOGʻI TEMUR,4962.0,1.0,bogi temur,bogi temur mfy
4551,Samarqand viloyati,Kamoliddin Bexzod MFY,1718,Samarqand shahar,1718401,1718401014.0,4625.8719491913,607394.5397532735,kamoliddin behzod mfy,202796633.0,KAMOLIDDIN BEXZOD,4971.0,1.0,kamoliddin behzod,kamoliddin behzod mfy
4552,Samarqand viloyati,Xamid Olimjon MFY,1718,Samarqand shahar,1718401,1718401036.0,2976.4408010467,363707.0481323109,hamid olimjon mfy,202652449.0,HAMID OLIMJON,4995.0,1.0,hamid olimjon,hamid olimjon mfy
4553,Samarqand viloyati,Uvaysiy MFY,1718,Samarqand shahar,1718401,1718401153.0,1654.7471427662,89943.8500758166,uvaysiy mfy,,,,,,
4554,Samarqand viloyati,Al Xorazmiy MFY,1718,Samarqand shahar,1718401,1718401117.0,2772.347854087,237999.7496129576,al horazmiy mfy,202976392.0,AL XORAZMIY,10584.0,3.0,al horazmiy,al horazmiy mfy
4555,Samarqand viloyati,Nafosat MFY,1718,Samarqand shahar,1718401,1718401143.0,2844.5106779737,295885.3242778438,nafosat mfy,,,,,,
4556,Samarqand viloyati,Dukchiyon MFY,1718,Samarqand shahar,1718401,1718401012.0,3539.6567938999,416566.6421877377,dukchiyon mfy,203639920.0,DUKCHIYON,4969.0,1.0,dukchiyon,dukchiyon mfy
4557,Samarqand viloyati,Bekxo MFY,1718,Samarqand shahar,1718401,1718401006.0,3920.3419772553,545782.911337682,bekho mfy,,,,,,
4558,Samarqand viloyati,Yangi qo'rg'on MFY,1718,Samarqand shahar,1718401,1718401040.0,3934.8978108604,598572.1269703916,yangi qorgon mfy,,,,,,
4559,Samarqand viloyati,Sattepo MFY,1718,Samarqand shahar,1718401,1718401030.0,3103.8481818725,362174.2075329916,sattepo mfy,,,,,,
4560,Samarqand viloyati,Amir Temur MFY,1718,Samarqand shahar,1718401,1718401120.0,1694.8993693614,102835.694030258,amir temur mfy,202952921.0,AMIR TEMUR,5084.0,3.0,amir temur,amir temur mfy
4561,Samarqand viloyati,Kattaqoʻrgʻon MFY,1718,Samarqand shahar,1718401,1718401136.0,3263.6578236588,579710.6687469628,kattaqorgon mfy,202952938.0,KATTA QOʻRGʻON,5110.0,3.0,katta qorgon,kattaqorgon mfy
4562,Samarqand viloyati,Tadbirkorlar MFY,1718,Samarqand shahar,1718401,1718401032.0,3079.1362068984,335728.8845373307,tadbirkorlar mfy,202836692.0,TADBIRKORLAR,4990.0,1.0,tadbirkorlar,tadbirkorlar mfy
4563,Samarqand viloyati,Navbahor MFY,1718,Samarqand shahar,1718401,1718401024.0,2217.0688492517,221692.4208106072,navbahor mfy,202693739.0,NAVBAHOR,4982.0,1.0,navbahor,navbahor mfy
4564,Samarqand viloyati,Kavola MFY,1718,Samarqand shahar,1718401,1718401070.0,5082.6386952468,1314811.9160897164,kavola mfy,,,,,,
4565,Samarqand viloyati,Botir Zokirov MFY,1718,Samarqand shahar,1718401,1718401005.0,1824.8523300681,109228.1892065141,botir zokirov mfy,202686896.0,BOTIR ZOKIROV,4959.0,1.0,botir zokirov,botir zokirov mfy
4566,Samarqand viloyati,Kuyi Xoʻja Soat MFY,1718,Samarqand shahar,1718401,1718401015.0,5518.1400644321,1063371.1481271177,kuyi hoja soat mfy,,,,,,
4567,Samarqand viloyati,Al Buxoriy MFY,1718,Samarqand shahar,1718401,1718401118.0,3378.0052370058,388370.367360953,al buhoriy mfy,,,,,,
4568,Samarqand viloyati,Nodirabegim MFY,1718,Samarqand shahar,1718401,1718401144.0,2542.0598741425,195610.2584477967,nodirabegim mfy,202952898.0,NODIRABEGIM,10351.0,3.0,nodirabegim,nodirabegim mfy
4569,Samarqand viloyati,Damarik-1 MFY,1718,Samarqand shahar,1718401,1718401128.0,3448.184133901,317597.2183022235,damarik1 mfy,,,,,,
4570,Samarqand viloyati,Marxabo MFY,1718,Samarqand shahar,1718401,1718401139.0,2222.040532204,264608.6318035981,marhabo mfy,,,,,,
4571,Samarqand viloyati,Baxor MFY,1718,Samarqand shahar,1718401,1718401121.0,2423.4655353154,228594.7206052466,bahor mfy,,,,,,
4572,Samarqand viloyati,Zulfiya MFY,1718,Samarqand shahar,1718401,1718401130.0,2011.4293218996,116844.8466653186,zulfiya mfy,,,,,,
4573,Samarqand viloyati,Shirin MFY,1718,Samarqand shahar,1718401,1718401115.0,27043.2702569084,7125467.846150557,shirin mfy,,,,,,
4574,Samarqand viloyati,Ilmobod MFY,1718,Samarqand shahar,1718401,1718401132.0,3327.6739942508,607572.623704689,ilmobod mfy,,,,,,
4575,Samarqand viloyati,Yulduz MFY,1718,Samarqand shahar,1718401,1718401159.0,2842.6858759124,163289.2693398832,yulduz mfy,,,,,,
4576,Samarqand viloyati,Gulbaxor MFY,1718,Samarqand shahar,1718401,1718401169.0,2026.8374360528,156263.4447030124,gulbahor mfy,202684836.0,GULBAHOR,9441.0,4.0,gulbahor,gulbahor mfy
4577,Samarqand viloyati,Devori Kundalang MFY,1718,Samarqand shahar,1718401,1718401011.0,3786.1763380375,516540.1779252082,devori kundalang mfy,202644513.0,DEVORI KOʻNDALANG,4968.0,1.0,devori kondalang,devori kundalang mfy
4578,Samarqand viloyati,Joʻyichuqur MFY,1718,Samarqand shahar,1718401,1718401063.0,3935.3487525329,752727.7640327091,joyichuqur mfy,202606124.0,JOʻYICHUQUR,5021.0,2.0,joyichuqur,joyichuqur mfy
4579,Samarqand viloyati,Abdulla Avloniy MFY,1718,Samarqand shahar,1718401,1718401166.0,1840.7443596174,115628.6079633029,abdulla avloniy mfy,207296832.0,ABDULLA AVLONIY ,10319.0,3.0,abdulla avloniy,abdulla avloniy mfy
4580,Samarqand viloyati,Yoshlik MFY,1718,Samarqand shahar,1718401,1718401042.0,10749.6234619593,3385193.9329063427,yoshlik mfy,,,,,,
4581,Samarqand viloyati,Tokzor MFY,1718,Samarqand shahar,1718401,1718401152.0,1888.7769894825,97721.8146259423,tokzor mfy,,,,,,
4582,Samarqand viloyati,Beklar MFY,1718,Samarqand shahar,1718401,1718401122.0,3046.6512398915,393117.5092665993,beklar mfy,,,,,,
4583,Samarqand viloyati,Alizoda MFY,1718,Samarqand shahar,1718401,1718401119.0,2454.0933362461,345685.6701716293,alizoda mfy,,,,,,
4584,Samarqand viloyati,Birdamlik MFY,1718,Samarqand shahar,1718401,1718401048.0,2739.1327520606,294029.9463650461,birdamlik mfy,203638939.0,BIRDAMLIK,5005.0,2.0,birdamlik,birdamlik mfy
4585,Samarqand viloyati,Charimgari MFY,1718,Samarqand shahar,1718401,1718401116.0,4969.102678277,913376.0142730012,charimgari mfy,,,,,,
4586,Samarqand viloyati,Galaosiyo MFY,1718,Samarqand shahar,1718401,1718401056.0,7394.0225922082,1567270.7749560387,galaosiyo mfy,,,,,,
4587,Samarqand viloyati,Sarbadorlar MFY,1718,Samarqand shahar,1718401,1718401089.0,4876.7631454497,945755.3673132332,sarbadorlar mfy,203936575.0,SARBADORLAR,5052.0,2.0,sarbadorlar,sarbadorlar mfy
4588,Samarqand viloyati,Shahriobod MFY,1718,Samarqand shahar,1718401,1718401109.0,5690.0192448742,1025348.4565164112,shahriobod mfy,203936149.0,SHAHRIOBOD,5075.0,2.0,shahriobod,shahriobod mfy
4589,Samarqand viloyati,Sarbon MFY,1718,Samarqand shahar,1718401,1718401090.0,4246.3418792375,685341.218325713,sarbon mfy,,,,,,
4590,Samarqand viloyati,Sharq MFY,1718,Samarqand shahar,1718401,1718401107.0,3810.8912217695,687837.3404041472,sharq mfy,,,,,,
4591,Samarqand viloyati,Afrosiyob MFY,1718,Samarqand shahar,1718401,1718401047.0,9381.0372719992,4051088.394642056,afrosiyob mfy,203936228.0,AFROSIYOB,5004.0,2.0,afrosiyob,afrosiyob mfy
4592,Samarqand viloyati,Xoʻja Doniyor MFY,1718,Samarqand shahar,1718401,1718401101.0,2920.4080405904,436292.845314457,hoja doniyor mfy,203936322.0,XOJA DONIYOR,5065.0,2.0,hoja doniyor,hoja doniyor mfy
4593,Samarqand viloyati,Obod maskan MFY,1718,Samarqand shahar,1718401,1718401210.0,6448.0369251235,1017891.9316815046,obod maskan mfy,207291278.0,OBOD MASKAN,9474.0,4.0,obod maskan,obod maskan mfy
4594,Samarqand viloyati,Bahodir Yalangtoʻsh MFY,1718,Samarqand shahar,1718401,1718401212.0,6413.5499353408,1373470.3251943192,bahodir yalangtosh mfy,308019775.0,BAHODIR YALANGTOʻSH,15736.0,4.0,bahodir yalangtosh,bahodir yalangtosh mfy
4595,Samarqand viloyati,Axillik MFY,1718,Samarqand shahar,1718401,1718401004.0,3033.0594636176,353964.3577666558,ahillik mfy,,,,,,
4596,Samarqand viloyati,Boʻston MFY,1718,Samarqand shahar,1718401,1718401009.0,3794.621839422,542391.7636655665,boston mfy,,,,,,
4597,Samarqand viloyati,Gulobod MFY,1718,Samarqand shahar,1718401,1718401173.0,3155.2410457725,403085.6652220557,gulobod mfy,,,,,,
4598,Samarqand viloyati,Dari zanjir MFY,1718,Samarqand shahar,1718401,1718401060.0,3153.5923488606,315741.4678494695,dari zanjir mfy,203936891.0,DARI ZANJIR,5018.0,2.0,dari zanjir,dari zanjir mfy
4599,Samarqand viloyati,Motrid MFY,1718,Samarqand shahar,1718401,1718401176.0,6059.6076470535,1749063.286378961,motrid mfy,,,,,,
4600,Samarqand viloyati,Bogʻibaland MFY,1718,Samarqand shahar,1718401,1718401052.0,7464.6056298191,1745692.9389313993,bogibaland mfy,203643656.0,BOGʻIBALAND,5009.0,2.0,bogibaland,bogibaland mfy
4601,Samarqand viloyati,Xoʻja Zudmurod MFY,1718,Samarqand shahar,1718401,1718401102.0,2155.3783338665,239181.1679818055,hoja zudmurod mfy,203936346.0,XOJA ZUDMUROD,5066.0,2.0,hoja zudmurod,hoja zudmurod mfy
4602,Samarqand viloyati,Mustaqillik MFY,1718,Samarqand shahar,1718401,1718401023.0,4316.784882318,903891.88775582,mustaqillik mfy,202689433.0,MUSTAQILLIK,4981.0,1.0,mustaqillik,mustaqillik mfy
4603,Samarqand viloyati,Xoʻja Yusuf MFY,1718,Samarqand shahar,1718401,1718401172.0,2653.7210833109,309090.5397495563,hoja yusuf mfy,202700284.0,XOʻJA YUSUF,9471.0,4.0,hoja yusuf,hoja yusuf mfy
4604,Samarqand viloyati,Birlik MFY,1718,Samarqand shahar,1718401,1718401167.0,3950.4092432085,558993.7217916019,birlik mfy,,,,,,
4605,Samarqand viloyati,Anxor MFY,1718,Samarqand shahar,1718401,1718401003.0,4875.6087114683,605434.1742413122,anhor mfy,,,,,,
4606,Samarqand viloyati,Turon MFY,1718,Samarqand shahar,1718401,1718401206.0,3387.1211381294,323464.0946740931,turon mfy,,,,,,
4607,Samarqand viloyati,Farovonlik MFY,1718,Samarqand shahar,1718401,1718401171.0,4663.7904877213,920018.8664248572,farovonlik mfy,202646272.0,FAROVONLIK,9468.0,4.0,farovonlik,farovonlik mfy
4608,Samarqand viloyati,Obi Raxmat MFY,1718,Samarqand shahar,1718401,1718401083.0,2806.9305838424,372312.5729902332,obi rahmat mfy,,,,,,
4609,Samarqand viloyati,Abu Abdullo Rudakiy MFY,1718,Samarqand shahar,1718401,1718401202.0,2726.1913149135,200317.3926683867,abu abdullo rudakiy mfy,202948782.0,ABU ABDULLO RUDAKIY,9430.0,4.0,abu abdullo rudakiy,abu abdullo rudakiy mfy
4610,Samarqand viloyati,Oltin asr MFY,1718,Samarqand shahar,1718401,1718401199.0,2141.5105575206,197027.9933671149,oltin asr mfy,202966753.0,OLTIN ASR,9459.0,4.0,oltin asr,oltin asr mfy
4611,Samarqand viloyati,Adolat MFY,1718,Samarqand shahar,1718401,1718401181.0,1951.6132681062,153137.9769309519,adolat mfy,,,,,,
4612,Samarqand viloyati,Bogʻbonlar MFY,1718,Samarqand shahar,1718401,1718401185.0,4364.8330238955,685739.8316097958,bogbonlar mfy,202948624.0,BOGʻBONLAR,9437.0,4.0,bogbonlar,bogbonlar mfy
4613,Samarqand viloyati,Katta Ariq MFY,1718,Samarqand shahar,1718401,1718401135.0,1569.5532339194,83605.5393634683,katta ariq mfy,202950101.0,KATTA ARIQ,10339.0,3.0,katta ariq,katta ariq mfy
4614,Samarqand viloyati,Tinchlik MFY,1718,Samarqand shahar,1718401,1718401150.0,3524.1184593268,295930.684681056,tinchlik mfy,202951234.0,TINCHLIK,10361.0,3.0,tinchlik,tinchlik mfy
4615,Samarqand viloyati,Yoshlar MFY,1718,Samarqand shahar,1718401,1718401189.0,7394.829210177,1350928.5780017704,yoshlar mfy,,,,,,
4616,Samarqand viloyati,Sadaf MFY,1718,Samarqand shahar,1718401,1718401145.0,2385.2018867565,292965.3727202852,sadaf mfy,,,,,,
4617,Samarqand viloyati,Qarshi yo'li MFY,1718,Samarqand shahar,1718401,1718401137.0,2614.3865763472,261459.8706860766,qarshi yoli mfy,202948656.0,QARSHI YOʻLI,10341.0,3.0,qarshi yoli,qarshi yoli mfy
4618,Samarqand viloyati,Istiqlol MFY,1718,Samarqand shahar,1718401,1718401133.0,2108.9777368256,141091.916302349,istiqlol mfy,202952906.0,ISTIQLOL,10591.0,3.0,istiqlol,istiqlol mfy
4619,Samarqand viloyati,Xazora MFY,1718,Samarqand shahar,1718401,1718401156.0,7788.6532872481,1820001.3162216689,hazora mfy,,,,,,
4620,Samarqand viloyati,Chorbogʻ MFY,1718,Samarqand shahar,1718401,1718401164.0,2795.022024819,258794.0260449597,chorbog mfy,,,,,,
4621,Samarqand viloyati,Dargʻom MFY,1718,Samarqand shahar,1718401,1718401160.0,3376.2385359464,647821.6054349757,dargom mfy,,,,,,
4622,Samarqand viloyati,Nurafshon MFY,1718,Samarqand shahar,1718401,1718401162.0,3927.479962159,691963.6905252899,nurafshon mfy,203696306.0,NURAFSHON,10352.0,3.0,nurafshon,nurafshon mfy
4623,Samarqand viloyati,Shukrona MFY,1718,Samarqand shahar,1718401,1718401165.0,2450.7061995174,288435.4115520363,shukrona mfy,203664464.0,SHUKRONA,10371.0,3.0,shukrona,shukrona mfy
4624,Samarqand viloyati,Chilstun MFY,1718,Samarqand shahar,1718401,1718401106.0,4115.4322558704,845862.7576096477,chilstun mfy,202649427.0,CHILSTUN,5072.0,2.0,chilstun,chilstun mfy
4625,Samarqand viloyati,Sharq Tongi MFY,1718,Samarqand shahar,1718401,1718401108.0,3382.1507231251,486918.4295211626,sharq tongi mfy,203936536.0,SHARQ TONGI,5074.0,2.0,sharq tongi,sharq tongi mfy
4626,Samarqand viloyati,Ibn Sino MFY,1718,Samarqand shahar,1718401,1718401066.0,2570.0611242497,346044.4999315016,ibn sino mfy,203936307.0,IBN SINO,5024.0,2.0,ibn sino,ibn sino mfy
4627,Samarqand viloyati,Ogahiy MFY,1718,Samarqand shahar,1718401,1718401084.0,2905.9998013772,470709.4723822766,ogahiy mfy,,,,,,
4628,Samarqand viloyati,Abduraxmon Jomiy MFY,1718,Samarqand shahar,1718401,1718401045.0,4347.378375885,587691.7160677906,abdurahmon jomiy mfy,203936164.0,ABDURAXMON JOMIY,5002.0,2.0,abdurahmon jomiy,abdurahmon jomiy mfy
4629,Samarqand viloyati,Fidoyilar MFY,1718,Samarqand shahar,1718401,1718401096.0,4015.8611683963,512898.0412355542,fidoyilar mfy,203937029.0,FIDOYILAR,5059.0,2.0,fidoyilar,fidoyilar mfy
4630,Samarqand viloyati,Muborak MFY,1718,Samarqand shahar,1718401,1718401079.0,2315.2600628997,301335.089797369,muborak mfy,,,,,,
4631,Samarqand viloyati,Imom Vose MFY,1718,Samarqand shahar,1718401,1718401068.0,3909.9959303891,681385.4534558803,imom vose mfy,203936679.0,IMOM VOSE,5026.0,2.0,imom vose,imom vose mfy
4632,Samarqand viloyati,Davlatshox Samarqandiy MFY,1718,Samarqand shahar,1718401,1718401059.0,4386.769031054,727286.1535922682,davlatshoh samarqandiy mfy,203936924.0,DAVLATSHOX SAMARQANDIY,5017.0,2.0,davlatshoh samarqandiy,davlatshoh samarqandiy mfy
4633,Samarqand viloyati,Sadriddin Ayniy MFY,1718,Samarqand shahar,1718401,1718401087.0,4104.5724914932,596273.3866113058,sadriddin ayniy mfy,203936299.0,SADRIDDIN AYNIY,5050.0,2.0,sadriddin ayniy,sadriddin ayniy mfy
4634,Samarqand viloyati,Abdulla Qaxxor MFY,1718,Samarqand shahar,1718401,1718401046.0,4306.2458965098,356785.9430154561,abdulla qahhor mfy,203936267.0,ABDULLA QAXXOR,5003.0,2.0,abdulla qahhor,abdulla qahhor mfy
4635,Samarqand viloyati,Qoʻshchinor MFY,1718,Samarqand shahar,1718401,1718401077.0,4647.1202746998,594415.3721235823,qoshchinor mfy,,,,,,
4636,Samarqand viloyati,Furqat MFY,1718,Samarqand shahar,1718401,1718401097.0,3323.4559341188,517241.2604432964,furqat mfy,,,,,,
4637,Samarqand viloyati,Koʻl (Tashabbuskorlar) MFY,1718,Samarqand shahar,1718401,1718401033.0,4313.7248085413,652912.3004853377,kol tashabbuskorlar mfy,,,,,,
4638,Samarqand viloyati,Yuksalish MFY,1718,Samarqand shahar,1718401,1718401111.0,21652.5183167024,8530263.987626096,yuksalish mfy,203936339.0,YUKSALISH,5077.0,2.0,yuksalish,yuksalish mfy
4639,Samarqand viloyati,Maʼrifat MFY,1718,Samarqand shahar,1718401,1718401175.0,7112.3630920227,1996798.164581176,maʼrifat mfy,,,,,,
4640,Samarqand viloyati,Azizon MFY,1718,Samarqand shahar,1718401,1718401215.0,6539.0906127559,1456303.46816652,azizon mfy,,,,,,
4641,Samarqand viloyati,Xumo MFY,1718,Samarqand shahar,1718401,1718401180.0,6407.4100871002,1313561.9025425557,humo mfy,,,,,,
4642,Samarqand viloyati,Xoʻja Gunjoyish MFY,1718,Samarqand shahar,1718401,1718401178.0,7718.7479375474,1914152.7826822184,hoja gunjoyish mfy,203643577.0,XOʻJAGʻUNJOYISH,9469.0,4.0,hojagunjoyish,hoja gunjoyish mfy
4643,Samarqand viloyati,Matonat MFY,1718,Samarqand shahar,1718401,1718401195.0,4962.7645224202,1188009.7378146965,matonat mfy,,,,,,
4644,Samarqand viloyati,Mehnat MFY,1718,Samarqand shahar,1718401,1718401197.0,5574.5421320916,766090.5880400985,mehnat mfy,,,,,,
4645,Samarqand viloyati,Temiryoʻlchilar MFY,1718,Samarqand shahar,1718401,1718401205.0,3512.7443221923,435210.543380599,temiryolchilar mfy,202948649.0,TEMIRYOʻLCHILAR,9464.0,4.0,temiryolchilar,temiryolchilar mfy
4646,Samarqand viloyati,Ziyokorlar MFY,1718,Samarqand shahar,1718401,1718401190.0,4233.077653344,833839.623661234,ziyokorlar mfy,202950204.0,ZIYOKORLAR,9445.0,4.0,ziyokorlar,ziyokorlar mfy
4647,Samarqand viloyati,Xoʻja Abdu Darun MFY,1718,Samarqand shahar,1718401,1718401099.0,3916.415305095,493783.5458444429,hoja abdu darun mfy,203936195.0,XOʻJA ABDUDARUN,5062.0,2.0,hoja abdudarun,hoja abdu darun mfy
4648,Samarqand viloyati,Gʻofur Gʻulom MFY,1718,Samarqand shahar,1718401,1718401054.0,3917.4650913715,567414.897007798,gofur gulom mfy,,,,,,
4649,Samarqand viloyati,Eski Qalandarxona MFY,1718,Samarqand shahar,1718401,1718401110.0,1916.82603374,151984.7418502774,eski qalandarhona mfy,203936765.0,ESKI QALANDARXONA,5076.0,2.0,eski qalandarhona,eski qalandarhona mfy
4650,Samarqand viloyati,Kulollar MFY,1718,Samarqand shahar,1718401,1718401073.0,2089.2516475298,197678.6646202651,kulollar mfy,203936955.0,KULOLLAR,5031.0,2.0,kulollar,kulollar mfy
4651,Samarqand viloyati,Yominiy MFY,1718,Samarqand shahar,1718401,1718401062.0,2914.4995966181,267855.2591921524,yominiy mfy,,,,,,
4652,Samarqand viloyati,Ibroxim Xoʻja MFY,1718,Samarqand shahar,1718401,1718401067.0,2798.0748829948,326174.687825296,ibrohim hoja mfy,203936963.0,IBROXIM XOʻJA,5025.0,2.0,ibrohim hoja,ibrohim hoja mfy
