objectid,region_name,countryside_name,region_id,district_name,district_id,countryside_id_main,shape_Length,shape_Area,name_standardized_main,tin,name,countryside_id_new,sector,name_standardized_new,name_match
8963,Namangan viloyati,Yuqor MFY,1714,Chust tumani,1714237,1714237040.0,37763.097248432,44920223.2813123,yuqor mfy,,,,,,
8972,Namangan viloyati,Mo'nchoqtepa MFY,1714,Chust tumani,1714237,1714237032.0,14261.0126726146,9867336.548220191,monchoqtepa mfy,,,,,,
8973,Namangan viloyati,Damobod MFY,1714,Chust tumani,1714237,1714237004.0,34679.3229253131,47286459.4136643,damobod mfy,,,,,,
8982,Namangan viloyati,Qyirma MFY,1714,Chust tumani,1714237,1714237051.0,37993.9344149395,29678639.09585431,qyirma mfy,,,,,,
8985,Namangan viloyati,Yangihayot MFY,1714,Chust tumani,1714237,1714237042.0,13897.2589268025,6777368.118364065,yangihayot mfy,,,,,,
8990,Namangan viloyati,Боло МФЙ,1714,Chust tumani,1714237,1714237002.0,27744.4761996833,18385153.406251907,боло мфй,,,,,,
8993,Namangan viloyati,Гузар,1714,Chust tumani,1714237,1714237026.0,22766.3347115431,22686102.267186537,гузар,,,,,,
9059,Namangan viloyati,Qatog'on MFY,1714,Turaqurgon tumani,1714224,1714224064.0,18167.8405587369,7378626.463549207,qatogon mfy,,,,,,
9064,Namangan viloyati,O'rta qishloq MFY,1714,Turaqurgon tumani,1714224,1714224055.0,4941.2510367703,906459.5096256284,orta qishloq mfy,,,,,,
9069,Namangan viloyati,Shaxidon MFY,1714,Turaqurgon tumani,1714224,1714224046.0,8403.0981022107,2047293.9963371835,shahidon mfy,,,,,,
9070,Namangan viloyati,Yangixayot MFY,1714,Turaqurgon tumani,1714224,1714224007.0,12647.6704900084,5108235.586422607,yangihayot mfy,,,,,,
9078,Namangan viloyati,Yakkatom MFY,1714,Turaqurgon tumani,1714224,1714224013.0,8981.6918182031,3031978.3272102783,yakkatom mfy,,,,,,
9093,Namangan viloyati,Mustaqillikni 20 yilligi MFY,1714,Norin tumani,1714216,1714216019.0,26724.6589484053,10786973.83810832,mustaqillikni 20 yilligi mfy,,,,,,
9099,Namangan viloyati,Rovod MFY,1714,Norin tumani,1714216,1714216030.0,18549.6587847859,5875329.009108552,rovod mfy,,,,,,
9132,Namangan viloyati,Soybo'yi MFY,1714,Norin tumani,1714216,1714216043.0,10149.8772265845,2846913.266542467,soyboyi mfy,,,,,,
9171,Namangan viloyati,Uzunko'cha MFY,1714,Chortoq tumani,1714236,1714236031.0,10115.7501674812,1577505.9324442565,uzunkocha mfy,,,,,,
9182,Namangan viloyati,Navro'z MFY,1714,Chortoq tumani,1714236,1714236025.0,6968.9483945354,1052218.8012706635,navroz mfy,,,,,,
9201,Namangan viloyati,Chortoq MFY,1714,Pop tumani,1714219,1714219057.0,15965.5122144368,7338155.909531884,chortoq mfy,,,,,,
9206,Namangan viloyati,Yangier MFY,1714,Pop tumani,1714219,1714219040.0,65083.4791324648,105508738.6870029,yangier mfy,,,,,,
9210,Namangan viloyati,Bog' kucha  MFY,1714,Pop tumani,1714219,1714219044.0,5829.6543036962,909566.2649056864,bog kucha mfy,,,,,,
9215,Namangan viloyati,Vodiy MFY,1714,Pop tumani,1714219,1714219023.0,28912.0868280757,24475537.18303164,vodiy mfy,,,,,,
9217,Namangan viloyati,Ipakyo`li MFY,1714,Pop tumani,1714219,1714219004.0,4749.6199087507,802551.5030744066,ipakyoli mfy,,,,,,
9230,Namangan viloyati,Temiryo`l MFY,1714,Pop tumani,1714219,1714219055.0,24784.1305240756,22909212.260974605,temiryol mfy,,,,,,
9269,Namangan viloyati,Muqumiy MFY,1714,Pop tumani,1714219,1714219048.0,9382.6505451053,3213121.697046033,muqumiy mfy,,,,,,
9271,Namangan viloyati,Orom MFY,1714,Pop tumani,1714219,1714219061.0,21053.8052067634,18193494.524371028,orom mfy,,,,,,
9272,Namangan viloyati,AlisherNavoiy MFY,1714,Pop tumani,1714219,1714219002.0,5257.9519030953,836643.1643123718,alishernavoiy mfy,,,,,,
9276,Namangan viloyati,Navro`z MFY,1714,Pop tumani,1714219,1714219029.0,21507.2044937063,22201391.18999936,navroz mfy,,,,,,
9296,Namangan viloyati,Navruz MFY,1714,Uchqurgon tumani,1714234,1714234007.0,12408.0428026412,4248141.945324442,navruz mfy,,,,,,
9304,Namangan viloyati,Yangier MFY,1714,Uchqurgon tumani,1714234,1714234033.0,26601.3392229459,18293668.7543534,yangier mfy,,,,,,
9331,Namangan viloyati,Yorqinhayot MFY,1714,Uchqurgon tumani,1714234,1714234049.0,5984.1790852043,1310156.6951522871,yorqinhayot mfy,,,,,,
9338,Namangan viloyati,Uzunko'cha MFY,1714,Uchqurgon tumani,1714234,1714234018.0,5520.6110013243,912689.5759433024,uzunkocha mfy,,,,,,
9339,Namangan viloyati,Bog'ko'cha MFY,1714,Uchqurgon tumani,1714234,1714234056.0,9998.427638612,4112626.8384532575,bogkocha mfy,,,,,,
9340,Namangan viloyati,Yangi-xayot MFY,1714,Uchqurgon tumani,1714234,1714234063.0,7892.4270175863,3106674.094299153,yangihayot mfy,,,,,,
9365,Toshkent viloyati,Ubayt MFY,1727,Ohangaron tumani,1727212,1727212008.0,134666.0420666613,238336779.0504305,ubayt mfy,,,,,,
9373,Toshkent viloyati,Achchisay MFY,1727,Boʻstonliq tumani,1727224,1727224008.0,37716.9916589228,44299855.38623359,achchisay mfy,,,,,,
9376,Toshkent viloyati,Qoraboy MFY,1727,Boʻstonliq tumani,1727224,1727224004.0,9623.04348058,4244703.395240969,qoraboy mfy,,,,,,
9380,Toshkent viloyati,Maʼrifat MFY,1727,Boʻstonliq tumani,1727224,1727224059.0,5572.4614892549,1608507.587085079,maʼrifat mfy,,,,,,
9389,Toshkent viloyati,Xoʻjaobod MFY,1727,Boʻstonliq tumani,1727224,1727224005.0,18994.5420585959,14206311.864427168,hojaobod mfy,,,,,,
9395,Toshkent viloyati,Yangi qoʻrgʻon MFY,1727,Boʻstonliq tumani,1727224,1727224049.0,45343.7356673741,107454028.64398548,yangi qorgon mfy,,,,,,
9407,Toshkent viloyati,Qoramanas MFY,1727,Boʻstonliq tumani,1727224,1727224003.0,85541.750515329,142860803.51881656,qoramanas mfy,,,,,,
9419,Toshkent viloyati,Novobod MFY,1727,Boʻstonliq tumani,1727224,1727224048.0,39822.0075790166,67495011.43561806,novobod mfy,,,,,,
9430,Toshkent viloyati,Qoʻshkoʻrgʻon MFY,1727,Boʻstonliq tumani,1727224,1727224006.0,69172.0766995543,92055198.30143929,qoshkorgon mfy,,,,,,
9439,Qoraqolpog'iston Respublikasi,Navro‘z MFY,1735,Shumanay tumani,1735243,1735243011.0,8462.9638483677,2729695.330311856,navroz mfy,,,,,,
9440,Qoraqolpog'iston Respublikasi,Tozabozor MFY,1735,Shumanay tumani,1735243,1735243013.0,11358.9859029107,3496455.721521603,tozabozor mfy,,,,,,
9445,Qoraqolpog'iston Respublikasi,Gulobod MFY,1735,Qo'ng'irot tumani,1735215,1735215003.0,4549.5102816119,797562.3585006143,gulobod mfy,,,,,,
9446,Qoraqolpog'iston Respublikasi,Bo‘ston MFY,1735,Qo'ng'irot tumani,1735215,1735215031.0,6417.1772153153,1391105.9734487222,boston mfy,,,,,,
9447,Qoraqolpog'iston Respublikasi,Turon MFY,1735,Qo'ng'irot tumani,1735215,1735215032.0,5434.0793924616,1184338.654623248,turon mfy,,,,,,
9449,Qoraqolpog'iston Respublikasi,Navoiy MFY,1735,Qo'ng'irot tumani,1735215,1735215038.0,3515.921230321,613088.2116708428,navoiy mfy,,,,,,
9451,Qoraqolpog'iston Respublikasi,Berdaq MFY,1735,Qo'ng'irot tumani,1735215,1735215013.0,8386.1867453086,2099290.073635408,berdaq mfy,,,,,,
9455,Qoraqolpog'iston Respublikasi,Qаngli OFY,1735,Qo'ng'irot tumani,1735215,1735215016.0,64079.71315966,110752988.4568067,qаngli ofy,,,,,,
9457,Qoraqolpog'iston Respublikasi,Hakim ota MFY,1735,Qo'ng'irot tumani,1735215,1735215024.0,8093.2747975115,2650397.045075312,hakim ota mfy,,,,,,
9461,Qoraqolpog'iston Respublikasi,Кiet OFY,1735,Qo'ng'irot tumani,1735215,1735215008.0,37401.2871721873,52202835.969567895,кiet ofy,,,,,,
9462,Qoraqolpog'iston Respublikasi,Olmazor MFY,1735,Qo'ng'irot tumani,1735215,1735215001.0,10634.3939716021,6314241.748170665,olmazor mfy,,,,,,
9463,Qoraqolpog'iston Respublikasi,Qoratol MFY,1735,Qo'ng'irot tumani,1735215,1735215023.0,12612.3037164374,5821411.603050143,qoratol mfy,,,,,,
9465,Qoraqolpog'iston Respublikasi,Ozodlik MFY,1735,Qo'ng'irot tumani,1735215,1735215034.0,6671.8047377649,1830648.9848279625,ozodlik mfy,,,,,,
9466,Qoraqolpog'iston Respublikasi,Adabiyot OFY,1735,Qo'ng'irot tumani,1735215,1735215006.0,69462.7585048269,113616334.96342674,adabiyot ofy,,,,,,
9468,Qoraqolpog'iston Respublikasi,Qo‘ng‘irot OFY,1735,Qo'ng'irot tumani,1735215,1735215017.0,50192.3735674551,82663659.24036162,qongirot ofy,,,,,,
9470,Qoraqolpog'iston Respublikasi,Mehnatobod OFY,1735,Qo'ng'irot tumani,1735215,1735215027.0,84533.888630694,145966452.51814243,mehnatobod ofy,,,,,,
9471,Qoraqolpog'iston Respublikasi,Rаvshаn OFY,1735,Qo'ng'irot tumani,1735215,1735215025.0,132829.0297434356,484323060.20587534,rаvshаn ofy,,,,,,
9472,Qoraqolpog'iston Respublikasi,Suyеnli OFY,1735,Qo'ng'irot tumani,1735215,1735215039.0,75061.4437279312,231139952.39246228,suyеnli ofy,,,,,,
9479,Qoraqolpog'iston Respublikasi,O'rnek OFY,1735,Qo'ng'irot tumani,1735215,1735215009.0,29643.2053951874,35626068.59089974,ornek ofy,,,,,,
9483,Qoraqolpog'iston Respublikasi,Elobod SHFY,1735,Qo'ng'irot tumani,1735215,1735215019.0,6326.7400311165,1971130.9079661088,elobod shfy,,,,,,
9490,Qoraqolpog'iston Respublikasi,Altınkól OFY,1735,Qonliko‘l tumani,1735218,1735218010.0,98487.2669910846,224988362.8539793,altınkól ofy,,,,,,
9492,Qoraqolpog'iston Respublikasi,Madеniyat MFY,1735,Qonliko‘l tumani,1735218,1735218006.0,14326.9254969078,7144833.675363934,madеniyat mfy,,,,,,
9499,Qoraqolpog'iston Respublikasi,Bo'zatov SHFY,1735,Bo'zatov tumani,1735209,1735209001.0,18741.5532646469,9921811.779883772,bozatov shfy,,,,,,
9509,Jizzax viloyati,Cho'liguluston MFY,1708,Zafarobod tumani,1708225,1708225004.0,26219.9784174746,29499250.017682765,choliguluston mfy,,,,,,
9510,Jizzax viloyati,G'ofur G'ulom MFY,1708,Do'stlik tumani,1708215,1708215007.0,7267.6411158979,1947462.423099944,gofur gulom mfy,,,,,,
9514,Jizzax viloyati,Sartepa MFY,1708,Do'stlik tumani,1708215,1708215008.0,46172.9770810657,99990209.34786469,sartepa mfy,,,,,,
9516,Jizzax viloyati,A.Navioiy MFY,1708,Do'stlik tumani,1708215,1708215001.0,6380.895525113,2509352.46436976,anavioiy mfy,,,,,,
9536,Jizzax viloyati,Jiydali QFY,1708,G'allaorol tumani,1708209,1708209016.0,81397.8328307029,172874893.96258274,jiydali qfy,,,,,,
9547,Jizzax viloyati,Gʻubdin QFY,1708,G'allaorol tumani,1708209,1708209002.0,156073.0868756811,429613437.75499165,gubdin qfy,,,,,,
9550,Jizzax viloyati,Tozaurugʻ QFY,1708,G'allaorol tumani,1708209,1708209014.0,43366.9991862887,62135762.26446097,tozaurug qfy,,,,,,
9552,Jizzax viloyati,Sarbazor MFY,1708,G'allaorol tumani,1708209,1708209013.0,14958.8117214727,9272907.336940818,sarbazor mfy,,,,,,
9554,Jizzax viloyati,Ko'kgunbaz MFY,1708,G'allaorol tumani,1708209,1708209025.0,67442.7847858618,113530056.81157784,kokgunbaz mfy,,,,,,
9556,Jizzax viloyati,Guliston QFY,1708,G'allaorol tumani,1708209,1708209010.0,40163.7864999694,46458260.94096471,guliston qfy,,,,,,
9561,Jizzax viloyati,Madaniyat QFY,1708,G'allaorol tumani,1708209,1708209027.0,65401.4566757974,88208907.75732644,madaniyat qfy,,,,,,
9568,Jizzax viloyati,Buloqboshi QFY,1708,G'allaorol tumani,1708209,1708209008.0,40605.5969849639,30677320.348796748,buloqboshi qfy,,,,,,
9588,Sirdaryo viloyati,Mustakillik 25 yilligi MFY,1724,Xovos tumani,1724235,1724235011.0,35820.9973641489,41618379.729639545,mustakillik 25 yilligi mfy,,,,,,
9592,Sirdaryo viloyati,Bunyodkor (Chamanzor) MFY,1724,Xovos tumani,1724235,1724235005.0,13336.1511512765,3689581.6081457785,bunyodkor chamanzor mfy,,,,,,
9595,Sirdaryo viloyati,Yetti guzar (Karvon saroy-2) MFY,1724,Xovos tumani,1724235,1724235023.0,4974.3485315593,1376945.1750670946,yetti guzar karvon saroy2 mfy,,,,,,
9602,Samarqand viloyati,Oqmasjid MFY,1718,Urgut tumani,1718236,1718236022.0,21720.2274119204,18451102.10243356,oqmasjid mfy,,,,,,
9633,Samarqand viloyati,Jo‘robtepa MFY,1718,Urgut tumani,1718236,1718236042.0,17820.5498923525,11731930.06591626,jorobtepa mfy,,,,,,
9635,Samarqand viloyati,Boybo‘l MFY,1718,Urgut tumani,1718236,1718236061.0,13900.5785477613,6187394.766478946,boybol mfy,,,,,,
9638,Samarqand viloyati,Mo‘g‘ol MFY,1718,Urgut tumani,1718236,1718236075.0,17369.6021196655,8678064.395058429,mogol mfy,,,,,,
9646,Samarqand viloyati,Qоrabuloq MFY,1718,Urgut tumani,1718236,1718236044.0,58639.113519839,59143256.52100557,qоrabuloq mfy,,,,,,
9688,Samarqand viloyati,G‘ishtmasjid MFY,1718,Urgut tumani,1718236,1718236006.0,19312.8242223803,12756355.091371464,gishtmasjid mfy,,,,,,
9696,Samarqand viloyati,Chorсhinor MFY,1718,Urgut tumani,1718236,1718236114.0,30194.9688830698,31493984.83641992,chorсhinor mfy,,,,,,
9697,Samarqand viloyati,Xoja Ahror Valiy MFY,1718,Urgut tumani,1718236,1718236014.0,29941.4570877932,27669985.88857731,hoja ahror valiy mfy,,,,,,
9723,Qashqadaryo viloyati,Jonboʻzsoy MFY,1710,Qamashi tumani,1710220,1710220037.0,43026.7035620638,31293842.27250118,jonbozsoy mfy,,,,,,
9732,Qashqadaryo viloyati,Ko'kbuloq MFY,1710,Qamashi tumani,1710220,1710220026.0,33653.1655616405,44010283.64985386,kokbuloq mfy,,,,,,
9739,Qashqadaryo viloyati,Sarbozor MFY,1710,Qamashi tumani,1710220,1710220003.0,36302.5682581464,34733214.24384231,sarbozor mfy,,,,,,
9741,Qashqadaryo viloyati,G'ishli MFY,1710,Qamashi tumani,1710220,1710220046.0,42187.5378583488,43603708.43669591,gishli mfy,,,,,,
9742,Qashqadaryo viloyati,Oqrabod MFY,1710,Qamashi tumani,1710220,1710220018.0,26081.7957704104,13924312.993386269,oqrabod mfy,,,,,,
9743,Qashqadaryo viloyati,Rabod MFY,1710,Qamashi tumani,1710220,1710220009.0,51327.8923321835,73412681.75069533,rabod mfy,,,,,,
9747,Qashqadaryo viloyati,Savsantepa MFY,1710,Qamashi tumani,1710220,1710220014.0,42507.2313866771,77995017.48176092,savsantepa mfy,,,,,,
9758,Qashqadaryo viloyati,Dovut MFY,1710,Qamashi tumani,1710220,1710220059.0,47618.4267041869,111290133.74424662,dovut mfy,,,,,,
9759,Qashqadaryo viloyati,Bogʻobod MFY,1710,Qamashi tumani,1710220,1710220044.0,381870.6231707322,1812944209.5989249,bogobod mfy,,,,,,
9765,Qashqadaryo viloyati,Ibn-Sino MFY,1710,Qamashi tumani,1710220,1710220057.0,9569.9007639303,3514019.03538742,ibnsino mfy,,,,,,
9771,Qashqadaryo viloyati,Nurli yo‘l (Sarkash)MFY,1710,Qamashi tumani,1710220,1710220049.0,36699.783162939,32269946.62086417,nurli yol sarkashmfy,,,,,,
9778,Qashqadaryo viloyati,Yangi Avlod MFY,1710,Qamashi tumani,1710220,1710220061.0,5677.8652170521,1702543.2475872512,yangi avlod mfy,,,,,,
9780,Qashqadaryo viloyati,Eski Anxor MFY,1710,Koʻkdala tuman,1710240,1710240032.0,38010.4622643507,36089728.69052228,eski anhor mfy,,,,,,
9787,Qashqadaryo viloyati,Do'slik MFY,1710,Koʻkdala tuman,1710240,1710240037.0,34383.1361941546,19634534.73524244,doslik mfy,,,,,,
9796,Qashqadaryo viloyati,Yangi O'zbekiston MFY,1710,Koʻkdala tuman,1710240,1710240041.0,55146.8311003817,28822502.812752392,yangi ozbekiston mfy,,,,,,
9809,Qashqadaryo viloyati,Toʻqmor MFY,1710,Koʻkdala tuman,1710240,1710240020.0,21491.2026056501,18255421.885739643,toqmor mfy,,,,,,
9816,Qashqadaryo viloyati,Istiqlol MFY,1710,Koʻkdala tuman,1710240,1710240038.0,16052.6632338067,8796133.967343075,istiqlol mfy,,,,,,
9817,Qashqadaryo viloyati,Buniyodkor MFY,1710,Koʻkdala tuman,1710240,1710240039.0,26913.6782717916,25301909.166142885,buniyodkor mfy,,,,,,
9818,Qashqadaryo viloyati,Karvon yoʻli MFY,1710,Koʻkdala tuman,1710240,1710240040.0,25605.8514857628,19127589.520345416,karvon yoli mfy,,,,,,
9940,Qashqadaryo viloyati,Tukboy MFY,1710,Yakkabog tumani,1710250,1710250008.0,28581.2764867432,18704934.94219519,tukboy mfy,,,,,,
